electricity_load,temperature,hour,day,month,day_of_the_week,holiday
22275.625,5.04,9,13,10,3,0
22623.938,5.72,10,13,10,3,0
22396.975,6.0,11,13,10,3,0
22725.225,5.95,12,13,10,3,0
22712.325,5.73,13,13,10,3,0
22645.338,5.36,14,13,10,3,0
22262.313,4.9,15,13,10,3,0
21870.638,4.56,16,13,10,3,0
21578.8,4.24,17,13,10,3,0
21642.138,3.9,18,13,10,3,0
22871.8,3.58,19,13,10,3,0
23370.738,3.24,20,13,10,3,0
22680.663,2.98,21,13,10,3,0
21169.813,2.76,22,13,10,3,0
19373.175,2.45,23,13,10,3,0
18054.675,2.08,0,14,10,4,0
16931.65,1.74,1,14,10,4,0
16352.838,1.54,2,14,10,4,0
16025.975,1.25,3,14,10,4,0
16066.025,0.99,4,14,10,4,0
16251.438,0.77,5,14,10,4,0
16984.688,0.6,6,14,10,4,0
19132.763,1.22,7,14,10,4,0
20697.725,2.9,8,14,10,4,0
21739.338,5.24,9,14,10,4,0
22098.3,7.62,10,14,10,4,0
21932.275,9.51,11,14,10,4,0
22048.013,10.15,12,14,10,4,0
21933.138,9.77,13,14,10,4,0
21852.063,9.1,14,14,10,4,0
21293.338,8.16,15,14,10,4,0
20928.238,7.34,16,14,10,4,0
20747.675,6.93,17,14,10,4,0
21065.013,6.55,18,14,10,4,0
22478.138,6.34,19,14,10,4,0
22845.85,6.1,20,14,10,4,0
22126.4,5.88,21,14,10,4,0
20600.688,5.66,22,14,10,4,0
19089.725,5.5,23,14,10,4,0
17834.75,5.52,0,15,10,5,0
16742.4,5.38,1,15,10,5,0
16041.238,5.28,2,15,10,5,0
15573.988,5.14,3,15,10,5,0
15443.025,4.99,4,15,10,5,0
15593.638,4.96,5,15,10,5,0
15728.813,5.25,6,15,10,5,0
16651.913,6.02,7,15,10,5,0
17446.3,7.32,8,15,10,5,0
18637.7,9.1,9,15,10,5,0
19577.113,10.3,10,15,10,5,0
19804.163,11.07,11,15,10,5,0
19778.475,11.3,12,15,10,5,0
19651.588,10.98,13,15,10,5,0
19402.5,10.27,14,15,10,5,0
18820.213,9.5,15,15,10,5,0
18545.338,8.24,16,15,10,5,0
18386.65,7.09,17,15,10,5,0
18685.35,6.6,18,15,10,5,0
19882.838,6.52,19,15,10,5,0
20074.425,6.38,20,15,10,5,0
19524.425,6.24,21,15,10,5,0
18325.313,6.15,22,15,10,5,0
17255.7,5.88,23,15,10,5,0
16130.388,5.65,0,16,10,6,0
15141.688,5.52,1,16,10,6,0
14500.475,5.41,2,16,10,6,0
14152.65,5.28,3,16,10,6,0
13996.138,5.21,4,16,10,6,0
14009.85,5.12,5,16,10,6,0
14179.375,5.1,6,16,10,6,0
14473.425,5.08,7,16,10,6,0
14743.163,5.03,8,16,10,6,0
15551.95,5.36,9,16,10,6,0
16635.313,5.74,10,16,10,6,0
17259.85,5.76,11,16,10,6,0
17532.725,5.75,12,16,10,6,0
17660.5,5.66,13,16,10,6,0
17779.013,5.39,14,16,10,6,0
17380.975,5.18,15,16,10,6,0
16976.575,5.03,16,16,10,6,0
16887.113,4.85,17,16,10,6,0
17378.638,4.8,18,16,10,6,0
18833.05,4.68,19,16,10,6,0
19235.088,4.57,20,16,10,6,0
18700.3,4.31,21,16,10,6,0
17725.05,4.18,22,16,10,6,0
16719.538,4.06,23,16,10,6,0
15675.488,4.06,0,17,10,0,0
14837.463,4.04,1,17,10,0,0
14447.588,3.93,2,17,10,0,0
14288.488,3.82,3,17,10,0,0
14383.013,3.84,4,17,10,0,0
14716.6,3.88,5,17,10,0,0
15704.05,3.95,6,17,10,0,0
18818.7,4.32,7,17,10,0,0
20707.075,5.09,8,17,10,0,0
21763.075,6.04,9,17,10,0,0
22089.088,7.28,10,17,10,0,0
22051.0,7.95,11,17,10,0,0
22214.65,8.2,12,17,10,0,0
22189.05,8.3,13,17,10,0,0
22174.713,8.0,14,17,10,0,0
21790.963,7.69,15,17,10,0,0
21638.638,7.24,16,17,10,0,0
21332.1,6.94,17,17,10,0,0
21727.475,6.8,18,17,10,0,0
22945.563,6.7,19,17,10,0,0
23080.425,6.68,20,17,10,0,0
22444.9,6.66,21,17,10,0,0
20798.625,6.58,22,17,10,0,0
19106.725,6.53,23,17,10,0,0
17776.188,6.45,0,18,10,1,0
16697.875,6.4,1,18,10,1,0
16137.375,6.32,2,18,10,1,0
15863.863,6.28,3,18,10,1,0
15911.7,6.26,4,18,10,1,0
16187.775,6.25,5,18,10,1,0
16868.1,6.25,6,18,10,1,0
19567.65,6.62,7,18,10,1,0
21293.688,7.53,8,18,10,1,0
22107.438,8.22,9,18,10,1,0
22343.2,9.24,10,18,10,1,0
22283.075,10.09,11,18,10,1,0
22480.6,10.25,12,18,10,1,0
22492.163,10.06,13,18,10,1,0
22555.288,9.45,14,18,10,1,0
22061.013,8.94,15,18,10,1,0
21784.275,8.27,16,18,10,1,0
21642.85,7.73,17,18,10,1,0
22004.788,7.4,18,18,10,1,0
23059.763,7.29,19,18,10,1,0
23213.513,7.06,20,18,10,1,0
22611.875,6.81,21,18,10,1,0
21147.538,6.68,22,18,10,1,0
19451.363,6.6,23,18,10,1,0
17982.213,6.52,0,19,10,2,0
16905.113,6.38,1,19,10,2,0
16305.925,6.34,2,19,10,2,0
15921.038,6.22,3,19,10,2,0
15878.625,6.24,4,19,10,2,0
16167.613,6.26,5,19,10,2,0
16901.338,6.35,6,19,10,2,0
19605.113,6.8,7,19,10,2,0
21405.513,7.7,8,19,10,2,0
22232.65,8.5,9,19,10,2,0
22511.775,9.2,10,19,10,2,0
22364.213,9.68,11,19,10,2,0
22719.888,9.8,12,19,10,2,0
22755.975,9.68,13,19,10,2,0
22739.425,9.26,14,19,10,2,0
22434.738,8.84,15,19,10,2,0
22119.825,8.47,16,19,10,2,0
21856.763,8.11,17,19,10,2,0
22119.013,7.85,18,19,10,2,0
23099.388,7.75,19,19,10,2,0
23147.5,7.62,20,19,10,2,0
22578.925,7.46,21,19,10,2,0
21000.938,7.33,22,19,10,2,0
19328.475,7.18,23,19,10,2,0
18004.675,7.06,0,20,10,3,0
17005.05,6.92,1,20,10,3,0
16284.113,6.85,2,20,10,3,0
16019.813,6.74,3,20,10,3,0
15966.375,6.57,4,20,10,3,0
16242.388,6.56,5,20,10,3,0
16946.538,6.6,6,20,10,3,0
19696.475,6.84,7,20,10,3,0
21439.788,7.38,8,20,10,3,0
22210.913,7.88,9,20,10,3,0
22594.013,8.44,10,20,10,3,0
22539.313,8.84,11,20,10,3,0
22732.9,8.9,12,20,10,3,0
22834.913,8.78,13,20,10,3,0
22800.638,8.62,14,20,10,3,0
22436.238,8.25,15,20,10,3,0
22229.513,7.86,16,20,10,3,0
22027.138,7.4,17,20,10,3,0
22402.175,7.1,18,20,10,3,0
23368.45,6.93,19,20,10,3,0
23425.763,6.82,20,20,10,3,0
22781.513,6.72,21,20,10,3,0
21133.038,6.56,22,20,10,3,0
19362.675,6.54,23,20,10,3,0
18009.513,6.49,0,21,10,4,0
16850.95,6.35,1,21,10,4,0
16293.475,6.2,2,21,10,4,0
16014.325,6.02,3,21,10,4,0
15982.163,5.98,4,21,10,4,0
16185.538,6.01,5,21,10,4,0
16941.45,6.05,6,21,10,4,0
19534.3,6.1,7,21,10,4,0
21355.775,6.26,8,21,10,4,0
22111.75,6.49,9,21,10,4,0
22470.95,6.8,10,21,10,4,0
22523.238,7.04,11,21,10,4,0
22895.05,7.15,12,21,10,4,0
22861.45,7.1,13,21,10,4,0
22898.4,7.08,14,21,10,4,0
22645.725,7.0,15,21,10,4,0
22323.013,6.74,16,21,10,4,0
22146.925,6.56,17,21,10,4,0
22440.7,6.35,18,21,10,4,0
23309.1,6.24,19,21,10,4,0
23141.463,6.14,20,21,10,4,0
22457.175,6.09,21,21,10,4,0
20875.463,6.04,22,21,10,4,0
19351.113,5.94,23,21,10,4,0
18080.738,5.82,0,22,10,5,0
17062.388,5.76,1,22,10,5,0
16315.038,5.7,2,22,10,5,0
15934.413,5.6,3,22,10,5,0
15817.988,5.55,4,22,10,5,0
15908.3,5.54,5,22,10,5,0
16127.85,5.5,6,22,10,5,0
17204.275,5.72,7,22,10,5,0
18125.113,6.03,8,22,10,5,0
19165.513,6.62,9,22,10,5,0
20064.0,6.94,10,22,10,5,0
20425.063,7.14,11,22,10,5,0
20648.838,7.25,12,22,10,5,0
20465.8,7.0,13,22,10,5,0
20276.675,6.46,14,22,10,5,0
19515.25,5.98,15,22,10,5,0
19247.825,5.38,16,22,10,5,0
19024.6,4.93,17,22,10,5,0
19460.238,4.45,18,22,10,5,0
20551.2,4.22,19,22,10,5,0
20458.788,4.11,20,22,10,5,0
19815.538,3.92,21,22,10,5,0
18534.463,3.63,22,22,10,5,0
17465.075,3.58,23,22,10,5,0
16334.188,3.49,0,23,10,6,0
15367.888,3.47,1,23,10,6,0
14633.738,3.66,2,23,10,6,0
14253.35,3.56,3,23,10,6,0
14072.713,3.36,4,23,10,6,0
14025.988,3.26,5,23,10,6,0
14146.638,3.4,6,23,10,6,0
14645.838,3.7,7,23,10,6,0
14888.7,4.84,8,23,10,6,0
15733.113,6.44,9,23,10,6,0
16640.738,8.32,10,23,10,6,0
17243.625,9.56,11,23,10,6,0
17451.85,10.0,12,23,10,6,0
17467.0,9.75,13,23,10,6,0
17478.513,9.11,14,23,10,6,0
17003.55,8.09,15,23,10,6,0
16637.95,7.33,16,23,10,6,0
16569.013,6.95,17,23,10,6,0
17424.875,6.8,18,23,10,6,0
18980.788,6.7,19,23,10,6,0
19194.788,6.4,20,23,10,6,0
18670.55,6.5,21,23,10,6,0
17759.85,6.44,22,23,10,6,0
16777.275,6.52,23,23,10,6,0
15749.963,6.54,0,24,10,0,0
14841.088,6.76,1,24,10,0,0
14374.138,6.86,2,24,10,0,0
14243.613,6.88,3,24,10,0,0
14244.338,6.88,4,24,10,0,0
14595.125,7.14,5,24,10,0,0
15618.725,7.2,6,24,10,0,0
18804.275,7.55,7,24,10,0,0
20901.5,8.34,8,24,10,0,0
21996.35,9.51,9,24,10,0,0
22405.188,10.8,10,24,10,0,0
22351.888,11.84,11,24,10,0,0
22579.513,12.1,12,24,10,0,0
22502.713,11.94,13,24,10,0,0
22475.013,11.65,14,24,10,0,0
22054.763,11.18,15,24,10,0,0
21807.075,10.49,16,24,10,0,0
21522.7,10.14,17,24,10,0,0
22087.6,9.85,18,24,10,0,0
23144.025,9.83,19,24,10,0,0
23106.5,9.66,20,24,10,0,0
22429.05,9.61,21,24,10,0,0
20771.5,9.59,22,24,10,0,0
19204.188,9.62,23,24,10,0,0
17925.475,9.56,0,25,10,1,0
16781.475,9.5,1,25,10,1,0
16174.925,9.57,2,25,10,1,0
15790.663,9.59,3,25,10,1,0
15851.25,9.54,4,25,10,1,0
16098.925,9.59,5,25,10,1,0
16963.913,9.7,6,25,10,1,0
19670.638,9.94,7,25,10,1,0
21453.025,10.7,8,25,10,1,0
22138.788,11.58,9,25,10,1,0
22459.338,12.58,10,25,10,1,0
22353.288,13.36,11,25,10,1,0
22607.613,13.5,12,25,10,1,0
22706.25,13.38,13,25,10,1,0
22761.513,12.98,14,25,10,1,0
22401.025,12.07,15,25,10,1,0
22119.775,11.43,16,25,10,1,0
21857.8,10.88,17,25,10,1,0
22446.988,10.45,18,25,10,1,0
23262.125,10.3,19,25,10,1,0
23250.925,10.03,20,25,10,1,0
22564.863,9.65,21,25,10,1,0
20968.05,9.2,22,25,10,1,0
19362.125,8.72,23,25,10,1,0
18043.775,8.2,0,26,10,2,0
16857.95,7.83,1,26,10,2,0
16225.138,7.43,2,26,10,2,0
15896.45,7.0,3,26,10,2,0
15948.013,6.63,4,26,10,2,0
16201.2,6.24,5,26,10,2,0
17048.175,5.8,6,26,10,2,0
19666.613,5.56,7,26,10,2,0
21529.463,5.97,8,26,10,2,0
22284.825,6.49,9,26,10,2,0
22593.338,6.93,10,26,10,2,0
22523.825,7.32,11,26,10,2,0
22697.888,7.35,12,26,10,2,0
22626.4,7.19,13,26,10,2,0
22667.525,6.95,14,26,10,2,0
22317.7,6.67,15,26,10,2,0
21969.888,6.4,16,26,10,2,0
21943.713,5.96,17,26,10,2,0
22556.2,5.7,18,26,10,2,0
23475.838,5.44,19,26,10,2,0
23485.35,5.09,20,26,10,2,0
22699.025,4.86,21,26,10,2,0
21272.25,4.66,22,26,10,2,0
19625.613,4.43,23,26,10,2,0
18240.638,4.22,0,27,10,3,0
17055.738,4.08,1,27,10,3,0
16416.663,4.0,2,27,10,3,0
16041.975,3.94,3,27,10,3,0
16104.225,3.86,4,27,10,3,0
16358.238,3.74,5,27,10,3,0
17167.763,3.8,6,27,10,3,0
19871.8,4.05,7,27,10,3,0
21739.513,4.73,8,27,10,3,0
22378.5,5.6,9,27,10,3,0
22543.225,6.46,10,27,10,3,0
22391.975,7.3,11,27,10,3,0
22533.475,7.4,12,27,10,3,0
22519.325,7.0,13,27,10,3,0
22535.9,6.45,14,27,10,3,0
22115.338,5.86,15,27,10,3,0
22002.55,5.32,16,27,10,3,0
21740.438,4.61,17,27,10,3,0
22406.175,4.3,18,27,10,3,0
23434.375,3.97,19,27,10,3,0
23442.863,3.72,20,27,10,3,0
22794.55,3.39,21,27,10,3,0
21291.7,2.84,22,27,10,3,0
19596.438,2.3,23,27,10,3,0
18265.738,1.58,0,28,10,4,0
17092.375,1.27,1,28,10,4,0
16577.475,0.87,2,28,10,4,0
16232.675,0.58,3,28,10,4,0
16236.925,0.28,4,28,10,4,0
16446.913,0.03,5,28,10,4,0
17141.338,-0.15,6,28,10,4,0
19807.3,0.55,7,28,10,4,0
21444.738,2.24,8,28,10,4,0
22208.388,4.34,9,28,10,4,0
22509.863,6.78,10,28,10,4,0
22412.938,8.59,11,28,10,4,0
22537.488,9.25,12,28,10,4,0
22455.838,9.43,13,28,10,4,0
22542.463,9.43,14,28,10,4,0
22199.525,9.23,15,28,10,4,0
21929.575,9.04,16,28,10,4,0
21807.6,8.91,17,28,10,4,0
22517.25,8.9,18,28,10,4,0
23049.75,8.87,19,28,10,4,0
22886.488,8.83,20,28,10,4,0
22132.288,8.7,21,28,10,4,0
20652.05,8.34,22,28,10,4,0
19232.463,8.22,23,28,10,4,0
17966.688,8.14,0,29,10,5,0
16805.1,8.06,1,29,10,5,0
16105.775,7.79,2,29,10,5,0
15743.025,7.63,3,29,10,5,0
15597.963,7.42,4,29,10,5,0
15812.338,7.22,5,29,10,5,0
15870.575,7.1,6,29,10,5,0
16947.375,7.21,7,29,10,5,0
17838.363,7.5,8,29,10,5,0
18799.55,7.99,9,29,10,5,0
19530.8,8.28,10,29,10,5,0
19801.775,8.5,11,29,10,5,0
19918.788,8.4,12,29,10,5,0
19664.563,8.14,13,29,10,5,0
19581.75,7.86,14,29,10,5,0
19039.75,7.24,15,29,10,5,0
18816.35,6.6,16,29,10,5,0
18778.175,6.03,17,29,10,5,0
19599.513,5.6,18,29,10,5,0
20637.588,5.33,19,29,10,5,0
20566.25,5.08,20,29,10,5,0
19818.575,4.89,21,29,10,5,0
18624.013,4.78,22,29,10,5,0
17441.288,4.58,23,29,10,5,0
16218.688,4.46,0,30,10,6,0
15208.013,4.32,1,30,10,6,0
14485.35,4.23,2,30,10,6,0
13838.2,4.12,3,30,10,6,0
13789.188,4.14,4,30,10,6,0
13857.288,4.22,5,30,10,6,0
14101.975,4.2,6,30,10,6,0
14349.838,4.36,7,30,10,6,0
15102.15,5.07,8,30,10,6,0
16152.513,5.76,9,30,10,6,0
16754.775,6.38,10,30,10,6,0
17170.375,6.8,11,30,10,6,0
17260.775,7.0,12,30,10,6,0
17368.013,6.8,13,30,10,6,0
17264.663,6.5,14,30,10,6,0
16905.325,6.16,15,30,10,6,0
16882.35,5.72,16,30,10,6,0
17795.663,5.34,17,30,10,6,0
19023.563,5.05,18,30,10,6,0
19115.4,4.79,19,30,10,6,0
18947.15,4.62,20,30,10,6,0
18429.838,4.46,21,30,10,6,0
17482.15,4.25,22,30,10,6,0
16610.163,3.93,23,30,10,6,0
15431.45,3.72,0,31,10,0,0
14651.613,3.57,1,31,10,0,0
14240.913,3.38,2,31,10,0,0
14001.75,3.24,3,31,10,0,0
14057.65,3.26,4,31,10,0,0
14302.9,3.27,5,31,10,0,0
15087.213,3.2,6,31,10,0,0
16580.938,3.56,7,31,10,0,0
18284.5,4.38,8,31,10,0,0
19454.025,5.2,9,31,10,0,0
20008.088,5.96,10,31,10,0,0
20000.65,6.44,11,31,10,0,0
20091.413,6.7,12,31,10,0,0
20204.825,6.41,13,31,10,0,0
20237.85,6.36,14,31,10,0,0
19853.075,6.16,15,31,10,0,0
19800.175,5.75,16,31,10,0,0
20563.213,5.51,17,31,10,0,0
21372.45,5.25,18,31,10,0,0
21089.663,4.99,19,31,10,0,0
20857.513,4.78,20,31,10,0,0
20172.2,4.67,21,31,10,0,0
18857.388,4.44,22,31,10,0,0
17284.925,4.2,23,31,10,0,0
15855.413,3.95,0,1,11,1,1
14842.325,3.48,1,1,11,1,1
14209.288,3.26,2,1,11,1,1
13886.725,3.35,3,1,11,1,1
13664.988,3.32,4,1,11,1,1
13658.875,3.16,5,1,11,1,1
13762.175,3.1,6,1,11,1,1
13606.663,3.26,7,1,11,1,1
14004.025,4.07,8,1,11,1,1
14690.575,5.07,9,1,11,1,1
15192.688,6.22,10,1,11,1,1
15154.588,7.05,11,1,11,1,1
14915.725,7.5,12,1,11,1,1
14928.0,7.54,13,1,11,1,1
15090.388,7.42,14,1,11,1,1
14850.613,7.35,15,1,11,1,1
14811.15,7.08,16,1,11,1,1
15864.988,7.36,17,1,11,1,1
16783.413,7.3,18,1,11,1,1
17025.625,7.21,19,1,11,1,1
17023.863,7.21,20,1,11,1,1
16705.8,7.12,21,1,11,1,1
15928.663,6.93,22,1,11,1,1
15181.6,6.95,23,1,11,1,1
14122.613,6.7,0,2,11,2,0
13394.113,6.77,1,2,11,2,0
13028.913,6.58,2,2,11,2,0
12960.75,6.44,3,2,11,2,0
13008.788,6.22,4,2,11,2,0
13499.388,6.13,5,2,11,2,0
14654.113,6.0,6,2,11,2,0
17593.763,5.9,7,2,11,2,0
20023.9,6.12,8,2,11,2,0
21297.475,6.36,9,2,11,2,0
21850.538,6.12,10,2,11,2,0
21988.863,6.4,11,2,11,2,0
22363.25,6.3,12,2,11,2,0
22479.85,6.06,13,2,11,2,0
22425.325,5.73,14,2,11,2,0
21993.638,5.28,15,2,11,2,0
21934.463,4.74,16,2,11,2,0
22717.613,4.41,17,2,11,2,0
23459.025,4.2,18,2,11,2,0
23083.138,3.85,19,2,11,2,0
22884.825,3.68,20,2,11,2,0
22235.088,3.55,21,2,11,2,0
20770.275,3.36,22,2,11,2,0
19053.563,3.18,23,2,11,2,0
17731.55,3.0,0,3,11,3,0
16674.275,2.92,1,3,11,3,0
16099.663,2.77,2,3,11,3,0
15851.488,2.57,3,3,11,3,0
15930.75,2.44,4,3,11,3,0
16346.338,2.36,5,3,11,3,0
17067.988,2.3,6,3,11,3,0
19387.938,2.44,7,3,11,3,0
21239.988,2.82,8,3,11,3,0
22277.488,3.1,9,3,11,3,0
22586.263,3.4,10,3,11,3,0
22551.738,3.59,11,3,11,3,0
22855.213,3.6,12,3,11,3,0
22952.388,3.37,13,3,11,3,0
23054.788,3.2,14,3,11,3,0
22650.0,2.78,15,3,11,3,0
22703.25,2.4,16,3,11,3,0
23510.5,2.03,17,3,11,3,0
24082.425,1.7,18,3,11,3,0
23729.925,1.47,19,3,11,3,0
23503.963,1.21,20,3,11,3,0
22830.413,1.01,21,3,11,3,0
21277.125,0.78,22,3,11,3,0
19588.913,0.59,23,3,11,3,0
18225.775,0.43,0,4,11,4,0
17219.55,0.34,1,4,11,4,0
16546.275,0.28,2,4,11,4,0
16236.863,0.18,3,4,11,4,0
16273.638,-0.0,4,4,11,4,0
16562.813,0.23,5,4,11,4,0
17467.275,0.3,6,4,11,4,0
19736.263,0.65,7,4,11,4,0
21633.513,1.45,8,4,11,4,0
22473.538,2.7,9,4,11,4,0
22763.088,4.05,10,4,11,4,0
22578.338,5.1,11,4,11,4,0
22687.188,5.4,12,4,11,4,0
22755.938,5.19,13,4,11,4,0
22780.588,4.53,14,4,11,4,0
22444.175,3.89,15,4,11,4,0
22456.35,3.33,16,4,11,4,0
23496.213,2.68,17,4,11,4,0
23997.963,2.4,18,4,11,4,0
23604.263,2.31,19,4,11,4,0
23407.438,2.14,20,4,11,4,0
22614.988,1.99,21,4,11,4,0
21080.425,1.85,22,4,11,4,0
19593.538,1.76,23,4,11,4,0
18315.013,1.88,0,5,11,5,0
17203.563,1.8,1,5,11,5,0
16523.838,1.76,2,5,11,5,0
16197.788,1.88,3,5,11,5,0
16121.825,1.97,4,5,11,5,0
16203.725,2.05,5,5,11,5,0
16501.825,2.3,6,5,11,5,0
17351.425,2.65,7,5,11,5,0
18392.725,3.61,8,5,11,5,0
19661.688,4.65,9,5,11,5,0
20407.788,5.84,10,5,11,5,0
20688.15,6.65,11,5,11,5,0
20766.438,7.0,12,5,11,5,0
20634.775,7.0,13,5,11,5,0
20473.488,6.78,14,5,11,5,0
19879.013,6.64,15,5,11,5,0
19773.9,6.12,16,5,11,5,0
20885.375,5.65,17,5,11,5,0
21355.363,5.7,18,5,11,5,0
20998.913,5.76,19,5,11,5,0
20605.075,5.82,20,5,11,5,0
19805.413,5.93,21,5,11,5,0
18508.45,5.93,22,5,11,5,0
17505.75,5.96,23,5,11,5,0
16406.413,6.1,0,6,11,6,0
15375.125,6.04,1,6,11,6,0
14726.55,6.0,2,6,11,6,0
14344.538,6.0,3,6,11,6,0
14183.313,5.89,4,6,11,6,0
14206.338,5.97,5,6,11,6,0
14383.163,6.1,6,6,11,6,0
14599.088,6.22,7,6,11,6,0
15057.2,6.46,8,6,11,6,0
16029.663,6.72,9,6,11,6,0
16989.475,7.03,10,6,11,6,0
17645.675,7.1,11,6,11,6,0
17927.6,7.1,12,6,11,6,0
18026.4,6.89,13,6,11,6,0
18132.138,6.61,14,6,11,6,0
17879.8,6.36,15,6,11,6,0
17799.263,5.99,16,6,11,6,0
18830.963,5.76,17,6,11,6,0
19409.55,5.6,18,6,11,6,0
19528.25,5.33,19,6,11,6,0
19442.175,5.19,20,6,11,6,0
19016.913,4.89,21,6,11,6,0
18095.788,4.63,22,6,11,6,0
17234.125,4.37,23,6,11,6,0
16190.163,4.18,0,7,11,0,0
15291.063,3.88,1,7,11,0,0
14832.538,3.64,2,7,11,0,0
14720.525,3.58,3,7,11,0,0
14706.288,3.41,4,7,11,0,0
15093.263,3.25,5,7,11,0,0
16227.15,3.2,6,7,11,0,0
19038.888,3.29,7,7,11,0,0
21130.9,3.61,8,7,11,0,0
22417.075,4.11,9,7,11,0,0
22818.1,4.43,10,7,11,0,0
22828.075,4.9,11,7,11,0,0
23006.275,5.0,12,7,11,0,0
23131.8,4.71,13,7,11,0,0
23308.275,4.35,14,7,11,0,0
22985.588,3.95,15,7,11,0,0
22967.1,3.71,16,7,11,0,0
23790.575,3.27,17,7,11,0,0
24215.413,2.9,18,7,11,0,0
23828.725,2.65,19,7,11,0,0
23579.738,2.44,20,7,11,0,0
22859.513,2.02,21,7,11,0,0
21404.525,1.52,22,7,11,0,0
19628.163,1.18,23,7,11,0,0
18300.125,0.99,0,8,11,1,0
17321.788,0.73,1,8,11,1,0
16691.725,0.29,2,8,11,1,0
16418.075,0.07,3,8,11,1,0
16597.35,-0.13,4,8,11,1,0
16858.538,-0.34,5,8,11,1,0
17669.138,-0.6,6,8,11,1,0
20163.763,-0.4,7,8,11,1,0
21913.175,0.38,8,8,11,1,0
22852.313,1.6,9,8,11,1,0
23043.975,2.85,10,8,11,1,0
22945.75,3.77,11,8,11,1,0
23131.85,4.1,12,8,11,1,0
23228.038,3.83,13,8,11,1,0
23288.9,3.3,14,8,11,1,0
22947.338,2.67,15,8,11,1,0
22857.4,2.14,16,8,11,1,0
24058.613,1.74,17,8,11,1,0
24434.763,1.5,18,8,11,1,0
24053.275,1.35,19,8,11,1,0
23916.863,1.1,20,8,11,1,0
23284.938,0.89,21,8,11,1,0
21681.788,0.8,22,8,11,1,0
19999.088,0.66,23,8,11,1,0
18582.488,0.46,0,9,11,2,0
17559.313,0.37,1,9,11,2,0
16982.088,0.19,2,9,11,2,0
16725.188,0.13,3,9,11,2,0
16908.775,0.09,4,9,11,2,0
17182.963,0.11,5,9,11,2,0
17988.475,0.2,6,9,11,2,0
20495.963,0.29,7,9,11,2,0
22238.763,0.53,8,9,11,2,0
23348.288,0.76,9,9,11,2,0
23687.013,1.26,10,9,11,2,0
23714.363,1.54,11,9,11,2,0
23912.513,1.6,12,9,11,2,0
23999.963,1.39,13,9,11,2,0
23969.863,1.12,14,9,11,2,0
23704.45,0.9,15,9,11,2,0
23598.938,0.58,16,9,11,2,0
24486.538,0.4,17,9,11,2,0
24850.538,0.3,18,9,11,2,0
24373.8,0.13,19,9,11,2,0
24218.163,-0.03,20,9,11,2,0
23613.325,-0.09,21,9,11,2,0
21981.688,-0.36,22,9,11,2,0
20225.75,-0.52,23,9,11,2,0
18902.85,-0.88,0,10,11,3,0
17788.638,-1.32,1,10,11,3,0
17197.463,-1.57,2,10,11,3,0
16781.825,-1.71,3,10,11,3,0
16762.213,-1.9,4,10,11,3,0
17052.675,-2.06,5,10,11,3,0
17969.188,-1.9,6,10,11,3,0
20263.938,-1.48,7,10,11,3,0
21915.625,-0.74,8,10,11,3,0
22932.938,0.24,9,10,11,3,0
23205.275,1.13,10,10,11,3,0
23028.65,1.89,11,10,11,3,0
23282.863,2.3,12,10,11,3,0
23386.588,2.06,13,10,11,3,0
23461.413,1.75,14,10,11,3,0
23112.575,1.25,15,10,11,3,0
23194.963,1.02,16,10,11,3,0
24205.613,0.76,17,10,11,3,0
24452.288,0.6,18,10,11,3,0
23976.1,0.5,19,10,11,3,0
23709.463,0.4,20,10,11,3,0
22906.425,0.38,21,10,11,3,0
21377.1,0.35,22,10,11,3,0
19812.85,0.38,23,10,11,3,0
18508.7,0.3,0,11,11,4,1
17386.438,0.23,1,11,11,4,1
16625.288,0.23,2,11,11,4,1
16137.85,0.24,3,11,11,4,1
15964.838,0.33,4,11,11,4,1
15885.475,0.36,5,11,11,4,1
15735.25,0.4,6,11,11,4,1
15415.4,0.53,7,11,11,4,1
15715.438,1.05,8,11,11,4,1
16817.65,1.63,9,11,11,4,1
17800.138,2.29,10,11,11,4,1
18413.913,2.64,11,11,11,4,1
18797.1,2.8,12,11,11,4,1
18899.25,2.53,13,11,11,4,1
19108.763,2.09,14,11,11,4,1
18830.175,1.65,15,11,11,4,1
18639.188,1.26,16,11,11,4,1
19440.6,0.9,17,11,11,4,1
19747.163,0.7,18,11,11,4,1
19650.538,0.59,19,11,11,4,1
19409.225,0.46,20,11,11,4,1
18934.8,0.22,21,11,11,4,1
18171.45,-0.01,22,11,11,4,1
17513.775,-0.17,23,11,11,4,1
16632.825,-0.22,0,12,11,5,0
15627.4,-0.26,1,12,11,5,0
14926.438,-0.4,2,12,11,5,0
14544.025,-0.5,3,12,11,5,0
14422.75,-0.6,4,12,11,5,0
14560.363,-0.63,5,12,11,5,0
15108.613,-0.7,6,12,11,5,0
16111.088,-0.64,7,12,11,5,0
17052.025,-0.42,8,12,11,5,0
18428.313,-0.08,9,12,11,5,0
19354.538,0.26,10,12,11,5,0
19716.175,0.38,11,12,11,5,0
19927.763,0.4,12,12,11,5,0
19935.188,0.21,13,12,11,5,0
20031.275,0.01,14,12,11,5,0
19683.55,-0.43,15,12,11,5,0
19550.963,-0.86,16,12,11,5,0
20590.313,-1.0,17,12,11,5,0
20730.225,-1.3,18,12,11,5,0
20525.275,-1.57,19,12,11,5,0
20260.925,-1.82,20,12,11,5,0
19741.263,-1.96,21,12,11,5,0
